orderID,orderTime,userID,couponID,price,basePrice,reward,premiumProduct,productGroup,categoryIDs,couponUsed
5164,2015-01-07 10:43:14,b960de2738ed0f1ef5d191a87f2d7f85,e535dd7de92cffb55194d04452c95568,3.3348881103462995,1.4349551275843504,2.334123585084274,0,a240b3940110f9bd715b1a7a623f06ee,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970",1
2670,2015-02-05 20:38:19,d2550e936f0178838052f46de6ab52c6,e01bc60ee353a3ee8ddc1421948b91dd,3.633666171940273,2.6781676102895835,1.275549141789866,0,bfdca7185ad7366f965590bab1417db5,f03040c27bfa597712980825477b32d5,0
926,2015-01-19 12:24:57,b40cd5a7ea6bcd68a6c5ad0e0e418a9a,39275f03db53393f9769852aaa3ad575,5.388865979262646,3.147277373737369,1.271745852122279,0,f99275683b7068a623c470d1f4a16a05,"796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970",1
2452,2015-02-01 16:35:31,0d1545d582bc712f12631d671b0d3b14,decddcfc71847ca03e2184989b3d57e1,65.44,7.27,0.94,0,c06dc2b4a5f7ecdfa27a83acf7a29423,b7e3b0110f96213f5087034b92be487a,0
2515,2015-02-02 10:52:31,6b85a4280d864f9ab4df19266e99cba1,3c788027ffc11385ebda482981af8637,10.88,3.2,1.57,0,645dd2d872e6d5f4db5598ddecc789d2,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7",1
5916,2015-03-08 12:53:30,ed101a5c86374516444c6e11061f8b8b,cc5629d77c9c9cf687ae3dc8252b0718,4.91,4.91,1.57,0,666705af2b0fb5346d02f605983aea58,b7e3b0110f96213f5087034b92be487a,0
1672,2015-01-23 14:42:10,49242774e8a7225cc5c82bd80d2b4e8c,385108baf93a84822689b60ac58cd3b0,12.04,3.01,1.88,0,766fb91efebff83f298f780e7524b276,b7e3b0110f96213f5087034b92be487a,0
4811,2015-02-25 21:00:44,cf7d0e0d9556bd5bece1b03169e39f32,b2c31466671d197d39d472a8bbdd025a,3.61,2.41,1.88,0,e07e0204e8a62673afc9ad29b4f79f4a,b7e3b0110f96213f5087034b92be487a,0
455,2015-01-31 15:14:30,b2f38770fd19ec1928a7ec2f6577dd18,2c4e76cf41e3bad888f4d47302503dee,9.183769062142815,1.3774906307073569,1.2690020466067475,1,c06dc2b4a5f7ecdfa27a83acf7a29423,b7e3b0110f96213f5087034b92be487a,1
279,2015-01-08 06:36:48,625922a36e80a784713302f214a6470a,c78644e02338e8c6b17f3d072287399c,2.87,2.39,1.26,0,5bd962002d72a89c74ec314581ae9bb1,b7e3b0110f96213f5087034b92be487a,0
2036,2015-01-28 16:36:53,95c4e3cea7652062922345e33761f610,aedf774d7259367ebdddb075f64cf784,3.98,2.09,2.2,0,e07e0204e8a62673afc9ad29b4f79f4a,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
2140,2015-01-29 18:01:25,737ff246f1d4b7438b80ef92e011d8d1,298e187683bebf0b1ebd372faff6de67,6.305883177280646,1.4779920883273447,1.5829343971183627,0,666705af2b0fb5346d02f605983aea58,"b78123c345b9f8a300a7fac7a735a8bd,6f735673e0cbf770a14c38aa256011a7",0
2038,2015-01-14 22:23:50,ffda80f154767a7662a0ccb5ee5677fd,4a74dab0d0120b32230e279cfcc6e41c,11.253252289166946,3.704899740503397,1.2656872014169154,0,c2edc4102bfcb5992539274018c6e1ef,b7e3b0110f96213f5087034b92be487a,0
5311,2015-03-01 16:33:03,39c280e8623128c55e8e689ace48c532,da1aadd4d9eaf6035c67f619c81f354c,3.61,1.81,1.26,0,357b93522b5a30d636ce8ea7b356d278,796c5815752a170021838a78bf7fab34,1
4480,2015-02-23 09:52:49,cdb642fd4204ef739e5023c70edbcc80,9bf3d46e81dc780ce4347a8ef93ef95d,2.479807089296389,3.134120031283944,1.9462075916018784,0,ef461633061718c7d0a47677fad3372f,"b7e3b0110f96213f5087034b92be487a,4b3e2dbd4d59c43bf6982405a5f7fce7",0
3687,2015-02-15 18:08:01,8ac51dc798364651e272f07fb094426a,999ef9656607ec843141582ecc783578,11.25,4.5,1.26,1,c06dc2b4a5f7ecdfa27a83acf7a29423,"b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970",0
4256,2015-02-20 22:35:48,4676b0879d43a9fd3f63a4168af50797,9181dc7f4161a736b47c7c06d6fc9646,6.67,1.67,1.57,0,a240b3940110f9bd715b1a7a623f06ee,b7e3b0110f96213f5087034b92be487a,0
4394,2015-02-22 19:20:14,07b93a667d70fb8a99f90528e31a6b47,c8a8ab5fe2914e35e83e1aed0e688b4e,3.15,1.12,1.26,1,d825bce503d5b7005f307eaeac22f02e,"796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970",0
2520,2015-02-02 11:36:27,5126030ef724bbf19ae7db6942d19afb,70a07552ec9479bf0a7ae54e0944145e,6.02,3.76,0.63,0,920c97ba22e2235de589e5cc9b391709,"b78123c345b9f8a300a7fac7a735a8bd,775db6d47e9225ab532b7459a3eb60b5",0
2324,2015-01-30 19:30:50,0ef3929756593b7d98622fb395177edb,a60950eda644e690fb28f1ae8ffad441,8.29,8.29,1.26,1,a7ac75fff375132f9b4753d55aada511,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
2718,2015-01-21 17:43:53,ede3b7399c4762bfcf82eba8498ddd0a,617fda32c2fa1c3a1b5625b298f46c92,3.637645596816868,2.796565209843763,1.2758505071739592,0,2dee6f7c3803c276198a2d743f012863,"796c5815752a170021838a78bf7fab34,6f735673e0cbf770a14c38aa256011a7",0
3772,2015-02-08 18:26:57,48e96c478c79ba78d75fcc1a1fd01394,b76733799b51e551ff22ff96844acbc4,6.287774000200118,1.7698552996857626,1.2652023063829994,1,c06dc2b4a5f7ecdfa27a83acf7a29423,"796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970",1
3071,2015-02-08 14:03:35,b08c305450c21d0a919c119d7d6d1209,46744becf5a2840d1b44a829e63f8cc4,7.78,1.95,1.26,0,ca7734a09ece2e6d5f3535b2b7e31fe0,b7e3b0110f96213f5087034b92be487a,0
218,2015-01-08 22:01:13,bb11de996f8eb98e997f5b145d36294e,5b4d8f34c9085c23de580a21f3c3ca88,10.760455726975572,0.8059620779636845,1.2668336046262414,0,ca7734a09ece2e6d5f3535b2b7e31fe0,b7e3b0110f96213f5087034b92be487a,0
1077,2015-02-08 11:53:57,d993284fdecce6fe797664424c12eaad,4251232465e5b9cd03a2712ff491e4db,10.409097638359908,5.975535703695044,0.9558476117445796,1,a7ac75fff375132f9b4753d55aada511,b7e3b0110f96213f5087034b92be487a,0
4582,2015-02-24 16:06:12,48c483beaf30b24a9de5f2fb849c1419,227adeba8c2da7c04063b3cfda9821f4,3.52,1.76,0.63,1,86400818cd399e401fef12f5e220240d,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970,a0ae3bad823bea2ffa642bf47daa4a77",1
26,2015-01-06 17:09:59,ea9c8af52a543f67f299f2a01cc78792,f6d305b79e5063f562d330f3707b0e33,9.86,3.29,1.26,0,645dd2d872e6d5f4db5598ddecc789d2,"b7e3b0110f96213f5087034b92be487a,6f735673e0cbf770a14c38aa256011a7",0
2657,2015-01-15 12:35:49,b27dd5ba10b7af0f0f1df6d2810fadd4,e29791f1d0e7d44d130ea6cbd634670a,1.9843497932628904,1.91102124532138,1.278224328168135,0,a7ac75fff375132f9b4753d55aada511,b7e3b0110f96213f5087034b92be487a,0
5322,2015-03-01 17:46:03,4f2127bf443b321ab109a5bea11dba54,b716358bd22ebfc6c027f76fa88d780a,3.66,0.0,1.57,0,dc140663301ed170b7e065adbe4ab044,"b78123c345b9f8a300a7fac7a735a8bd,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7",1
2378,2015-01-20 19:07:36,ed101a5c86374516444c6e11061f8b8b,ad28afcc175205239d4cea6cef4d990c,2.637868279953889,1.999840565773531,1.2701103019369664,0,bfdca7185ad7366f965590bab1417db5,b7e3b0110f96213f5087034b92be487a,0
5512,2015-03-03 16:37:10,23d77753f0ac940858fb68c0fe934090,b79d611811b4a9a833a2cbf1e7992097,6.16,5.13,1.57,0,a7ac75fff375132f9b4753d55aada511,b7e3b0110f96213f5087034b92be487a,0
1735,2015-01-24 20:26:39,4c0e0bedf85b4630681264b94e2f3f79,fffa19884a23301abe4298e4ec61d338,4.58,3.06,0.94,1,920c97ba22e2235de589e5cc9b391709,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970",0
2189,2015-01-29 17:09:40,7d2772661674c345f0bddf4f530862fc,e9cf8510452d556367e5a2dfdc216d05,13.34,1.48,1.26,0,113593efe095675415192b4aa1ab8653,"b78123c345b9f8a300a7fac7a735a8bd,6f735673e0cbf770a14c38aa256011a7",0
1462,2015-01-09 14:41:12,7ce2305e51f3461f35b188b77b297814,b79d611811b4a9a833a2cbf1e7992097,5.413036234971031,1.6141404577903125,1.567261472781023,0,89f4ebbb12bbed5670bcdcb48884abc8,"796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7",0
3392,2015-02-11 19:53:40,b960de2738ed0f1ef5d191a87f2d7f85,72e002695857a9af7633380528a81511,2.64,1.32,1.26,0,ca7734a09ece2e6d5f3535b2b7e31fe0,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
979,2015-01-21 14:29:54,c750a17ec6ce222b5d6ef8b9bf2ade48,e5a0f869471fb566b476d5132ff4f99f,5.244829910318327,2.1446243095808653,0.9436099957119608,1,920c97ba22e2235de589e5cc9b391709,f74dc92e8e6835ab41d6cb2ca7fc70f9,0
3480,2015-01-21 10:09:07,ab220668b1a1faaebf5375060e0c48b5,39bf2aead85362a3a00cd7164ed5e905,2.8094771878237936,2.5812172787415064,0.6544953151211361,0,ff71426445fcdb2faddeb77b05052b05,"b78123c345b9f8a300a7fac7a735a8bd,9ebaa35411ef69b93eb958ce880669f3",0
517,2015-01-09 20:55:06,89b10ca6376c418ebd260b338f0a885e,c83fbdacd8b9c1bac16509dc13b7f42b,6.95,2.32,1.26,0,bfdca7185ad7366f965590bab1417db5,b7e3b0110f96213f5087034b92be487a,0
2698,2015-02-04 07:57:33,2a660b4d4716b09d58d6c02e1e984d27,de54c2bf1fa599f3d4cdfdc3200a7bf9,3.66,2.44,1.57,0,d71806d2cb6703ffec4c14f8c3ccf6b9,796c5815752a170021838a78bf7fab34,0
2384,2015-02-03 17:21:35,44705d842bddb7856b910dde04cbf9d3,3df5048d2a1986c3bfb7b922e3c4d70a,2.2530968921311016,6.037129144673406,1.9315655394744708,1,bfdca7185ad7366f965590bab1417db5,b7e3b0110f96213f5087034b92be487a,0
2477,2015-02-14 15:20:47,a53dceec0be2f58637fecbeedb5c9190,453003dd7ab13c4d3cbafa68e2fae61c,3.204038847105468,0.3872653163652524,0.9765648877589038,0,a7ac75fff375132f9b4753d55aada511,"b7e3b0110f96213f5087034b92be487a,6f735673e0cbf770a14c38aa256011a7",0
3321,2015-02-02 15:49:29,69e307d333a5aa6e129c7f3494258741,71c149a2e6fc2eefa3b465e79c5f9c37,3.178783555281779,2.384967045107439,1.5827127279954982,1,645dd2d872e6d5f4db5598ddecc789d2,b7e3b0110f96213f5087034b92be487a,0
2258,2015-01-30 08:56:36,2c481cb93a566416c53406ea4fb4b309,a35974920ba3c9b3a6e50a89910e6b81,9.17,2.04,0.94,1,c06dc2b4a5f7ecdfa27a83acf7a29423,"b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970",0
3576,2015-02-13 20:54:30,f8f69ac324a4ba5d00dc4c7f52646bdb,0855eb40049ad7cd43a66d174b7b5d2f,7.32,2.93,0.94,1,a240b3940110f9bd715b1a7a623f06ee,"b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970,a0ae3bad823bea2ffa642bf47daa4a77",1
52,2015-01-06 19:10:24,b9d886afe6b1b2bb5cb9d5b369859c0d,29e08d47bc20231856e8889d11b3e4c0,3.57,0.0,1.57,0,dc140663301ed170b7e065adbe4ab044,b78123c345b9f8a300a7fac7a735a8bd,0
4551,2015-02-13 15:15:59,d0f58ce471b00759bcccce0b5c8ce077,11b5cf729aa98c47dedcf66387039638,3.2936047043387093,3.544488700849278,1.2776227401515972,0,ef461633061718c7d0a47677fad3372f,"796c5815752a170021838a78bf7fab34,6f735673e0cbf770a14c38aa256011a7",0
1836,2015-01-26 22:25:40,f372b312b9b14affb69896b012c3f836,d88ed6b9d3a2c40fa0eb71525ec4d400,7.098524371205289,1.0523007323763187,1.2723357964690252,0,2ef931ec37855444a94b2e752e32d96e,b7e3b0110f96213f5087034b92be487a,0
1532,2015-01-21 17:46:40,dc9ab4e6ce3879791c6c845b495d3f07,c76ce747a2c6e2b76fef84bfc1b3728f,2.73,1.44,0.94,0,719076d25a5d21b11a8534341545823b,796c5815752a170021838a78bf7fab34,0
4473,2015-03-06 01:42:57,5adad5e0e0072ca693192bf73981f1c1,1af09b636b8d9be013e0033570294bfd,4.868429379421484,2.0679515340145755,0.7313680926794677,1,7c2669ac77338f4326c0be2c618eb49c,f12c4112c9ea685dc2d2705b1448bfbc,0
1918,2015-01-27 21:11:57,7bd58c0c1fdcd905bb8dd098f55deb78,39bf2aead85362a3a00cd7164ed5e905,16.81,12.0,0.94,0,c06dc2b4a5f7ecdfa27a83acf7a29423,b7e3b0110f96213f5087034b92be487a,1
1416,2015-01-20 14:11:41,e25fabb2fa77097e7877b844b2f24db7,5834557377ab14dd9efb8a1389ca30e9,5.51,1.71,1.57,0,ca7734a09ece2e6d5f3535b2b7e31fe0,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",1
2931,2015-02-06 09:17:12,8b8ee012aca1d273312ddbc479368728,d3b4d269fa652a5dc50f9501b0079e7e,10.0,166.72,0.94,1,113593efe095675415192b4aa1ab8653,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970",0
3369,2015-02-04 14:02:59,3234894bac848013751b94795189e055,91ef45d4118478f50740cabdf9e6b308,3.6777650796497103,2.310366889844341,1.570202899592609,1,c06dc2b4a5f7ecdfa27a83acf7a29423,b7e3b0110f96213f5087034b92be487a,0
2260,2015-02-13 15:15:59,5b1812d24c6f69d27cdc696c4403be3c,b62607f71007d9dde72395ef1be27885,7.035307673528608,1.806695893689343,0.735292733479965,1,b9ef41867a5e8471642a3069a893e960,b78123c345b9f8a300a7fac7a735a8bd,0
3160,2015-02-19 22:24:05,1bb4b8b7262eb8d39f30033e85bcf5f5,a5302af51af6d0811f97fa98dd5efda1,5.725697224686842,1.535587300305787,1.2569559188361863,0,a7ac75fff375132f9b4753d55aada511,b7e3b0110f96213f5087034b92be487a,0
4965,2015-02-26 20:00:35,4b58a9306cfd12748df5b989765380cc,32ff5b61ad13a040b010875642ca1d30,4.12,2.74,1.88,0,766fb91efebff83f298f780e7524b276,b7e3b0110f96213f5087034b92be487a,0
2601,2015-02-03 09:52:24,05d063eacec51762820470ca600c8f98,227adeba8c2da7c04063b3cfda9821f4,3.52,1.76,0.63,1,86400818cd399e401fef12f5e220240d,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970,a0ae3bad823bea2ffa642bf47daa4a77",0
4534,2015-02-05 22:59:58,481f10fbe9fcc42a8a53ca8ac62cc154,0855eb40049ad7cd43a66d174b7b5d2f,3.767671284600103,2.7040964863575496,0.9749862530164486,0,349e7ceb68b2f9fdfcc0d27118406b6e,"e73355e7a58b57d741111e7ab3855265,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7",0
1727,2015-01-24 16:45:01,070c63f1773d5bcf2bfcc7a9a41d2513,c134a0676f05d7b1c8b1887657a395c2,8.66,5.09,1.26,0,1ab8f2da2e6452c08ea81d6d6597f6be,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
5747,2015-03-05 18:43:42,0e6e5c1cd70005272dedcbf3fd321ce6,a1dd5a676d945a7532cae16d770d3c1e,4.86,1.21,1.26,0,bc9a47aafbf15f17451830057947f0a3,b78123c345b9f8a300a7fac7a735a8bd,0
4444,2015-02-04 10:12:18,aac0a6c61600cf92948c3610dea5c304,59e09e3492c665d76ef335a5466c1cee,7.887708673346514,1.62279705583786,1.9280627391152003,0,bfdca7185ad7366f965590bab1417db5,f929d7624d13f00e1ca52c9edb5c03ba,0
3203,2015-02-13 01:45:51,30f5623234e8cf6fa55c6e24afa837cd,bb623910da0cd111d78b795070b3a081,4.550423838342631,0.9616755834340468,1.2626149269196365,0,f593e2baf74953fecf20edca79b8cb22,"b78123c345b9f8a300a7fac7a735a8bd,9ebaa35411ef69b93eb958ce880669f3",0
929,2015-01-14 10:29:44,ae12572bcebf3881d2923d60a4df5967,01942b50a296bfeb0ece9ea00c43ff82,3.1,2.58,1.26,0,e07e0204e8a62673afc9ad29b4f79f4a,b7e3b0110f96213f5087034b92be487a,0
4412,2015-02-22 21:41:01,e26190aba507bab2e8e78638b43af626,7ce7d210ebe9c6511cad340e340dfa0e,3.06,3.06,1.88,1,95b506709bb468130e34ecd752c947c2,"e73355e7a58b57d741111e7ab3855265,667daa357f8999be0805a6d62d7d3970",1
364,2015-02-06 11:38:28,4a8192502e8ae07d6cc1276f8a09a6b3,3e0acfc088f0a85a8900f5953790c3ec,3.1165479467964623,0.5133506594739461,1.5753628141174487,0,920c97ba22e2235de589e5cc9b391709,b7e3b0110f96213f5087034b92be487a,0
823,2015-01-21 14:29:54,0f7c420763b4815ce7e56fd95b2c0d8a,16fc8b882b8fd78c6456f76e87fb75ff,6.488354386294889,2.492596294113776,0.6840356400392937,1,a7ac75fff375132f9b4753d55aada511,"796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7",0
2687,2015-01-10 22:29:41,c8ec5c40ed33148398b371c5a9df0236,525490076502d867e081b3bc34459d43,2.4680998849816915,3.146550248304522,1.909569512333252,0,c06dc2b4a5f7ecdfa27a83acf7a29423,"e73355e7a58b57d741111e7ab3855265,a0ae3bad823bea2ffa642bf47daa4a77",0
911,2015-01-13 22:33:02,e27f3aa4c00445cdff39c07bf5869f06,5ad6f27522a4f8a36e9d4a645e994911,4.82,1.2,1.26,0,645dd2d872e6d5f4db5598ddecc789d2,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
1437,2015-02-09 11:22:33,8c3b5cbfe2f67e9c485465e954ef4fc4,e517af7eb5bb99c146b72b404a32e44f,3.3863722615792646,1.327289922379222,1.9159304608765575,0,920c97ba22e2235de589e5cc9b391709,"796c5815752a170021838a78bf7fab34,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7",0
240,2015-02-17 15:59:25,f040786712c7140ede2686fc0b615c58,5834557377ab14dd9efb8a1389ca30e9,7.836974864710589,5.062997443074807,1.581976646009594,0,666705af2b0fb5346d02f605983aea58,b78123c345b9f8a300a7fac7a735a8bd,0
3908,2015-02-17 22:31:42,5707bea04f286481e32dca2459509ea2,a35974920ba3c9b3a6e50a89910e6b81,9.17,2.04,0.94,1,c06dc2b4a5f7ecdfa27a83acf7a29423,"b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970",0
272,2015-01-29 17:15:18,d8d173c72e68c461a962fb6f251b5e48,970a5f3e70af6af8bfd9da3715278fc8,7.893541758123903,2.954665029587043,0.955547860602533,0,f593e2baf74953fecf20edca79b8cb22,"b7e3b0110f96213f5087034b92be487a,ac6d9e2b42dff101d8e6e5582d7a45cf,a0ae3bad823bea2ffa642bf47daa4a77",1
2816,2015-02-05 08:33:29,18ddbfe41326a2625c3416ca3eab836d,d215f239de3715e8104ddf30d56b4167,14.82,8.22,0.63,0,fbfe2213c9cd7c4c8e922d6d1d92cf66,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77,6f735673e0cbf770a14c38aa256011a7",0
993,2015-01-14 18:28:55,caccdd366e40ee060019c1f031c685be,021be30dc4d76cd39c5972f6d6c62552,9.22,11.51,1.26,0,a7ac75fff375132f9b4753d55aada511,"b7e3b0110f96213f5087034b92be487a,4b3e2dbd4d59c43bf6982405a5f7fce7",1
4663,2015-02-24 21:31:20,d62359772cd8699753bca480ead13e28,b3dca93c5020bd3878090da9aef5bb90,10.0,166.72,0.94,1,113593efe095675415192b4aa1ab8653,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970",0
3300,2015-02-27 23:57:26,8cd74a1b00f39f3f14798de9e26a8300,64c077acae28babd14ab6ffd73b9cf89,7.651654666262546,4.15663178476601,0.949991462260965,0,ef461633061718c7d0a47677fad3372f,b7e3b0110f96213f5087034b92be487a,0
5714,2015-03-05 13:04:50,23b78c9284e2aab0df7ccdc7dbff54a3,5aea2e3b181a550ccd212e75f8e78b49,9.96,1.99,0.94,0,aad45830af47197327d9e538aebebbfe,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
1421,2015-01-20 14:23:52,bd4d327a76cd4ce33ebcd65285d34ca4,95a665a99bc32df789fe4e32689a1d61,7.5,1.25,0.94,0,113593efe095675415192b4aa1ab8653,"b78123c345b9f8a300a7fac7a735a8bd,6f735673e0cbf770a14c38aa256011a7",0
1009,2015-03-04 07:09:14,95b23506f0cc1b896426888bfae5d639,abf539d6c8d6f1d948faf489515f8ef5,7.513820421723944,0.3306759870029241,0.950312297012114,0,13b9412a5495ba81ac2e2df3bcdabe8f,b78123c345b9f8a300a7fac7a735a8bd,0
221,2015-01-07 19:28:13,1e8e1c3d3500a61eca7bbe1f1d5c0be8,5aea2e3b181a550ccd212e75f8e78b49,9.96,1.99,0.94,0,aad45830af47197327d9e538aebebbfe,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
4633,2015-02-24 19:18:59,8a5339ed8ce1f80656359410ff528c8e,a35974920ba3c9b3a6e50a89910e6b81,9.17,2.04,0.94,1,c06dc2b4a5f7ecdfa27a83acf7a29423,"b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970",0
467,2015-01-09 13:27:51,06763dc7cc6c400bf11cdf8f97f981be,169a3597f3a3061f3cfd30da49131d4d,3.1,2.48,0.94,1,bc9a47aafbf15f17451830057947f0a3,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970",1
1631,2015-02-24 15:36:36,ef934c20f03ee9d632280f6572af7dda,e70701f91ff5cd88c07ead7c58d9f3f7,4.759962223213544,3.881309379441206,0.9448797793840858,1,fbfe2213c9cd7c4c8e922d6d1d92cf66,b7e3b0110f96213f5087034b92be487a,0
957,2015-01-14 14:04:08,03e895710ad3c1eba8b20dbdaf126e5e,3c788027ffc11385ebda482981af8637,10.88,3.2,1.57,0,645dd2d872e6d5f4db5598ddecc789d2,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7",1
1963,2015-01-15 14:33:55,fcbb6fe508cd95940f0fdac3ba1e4118,a1788f26cab540131d77bf4655f70cad,12.393535177804749,1.4658703309448986,1.9342341317556528,1,c422235922e1e81fa6398efe010b9a90,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
179,2015-03-08 14:04:02,4289148e155cfa22f19e8acddcf6e109,150245ceb8b67ba3c0f23b208f853693,6.310956833729415,2.780696307432884,2.408800431842759,0,920c97ba22e2235de589e5cc9b391709,"796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7",0
1049,2015-03-01 17:43:14,a8fe1c43db69bdd65e0fed63456c9586,d4c64b7f898a97fbe144fc062f04665f,7.007515573947378,2.783739920111504,2.933867102733592,1,3e1c802d7407a4d2ff7eec1482f53fb5,b7e3b0110f96213f5087034b92be487a,0
2374,2015-02-27 22:37:10,59bd0bac6c6edd857c4bbf1cb8c9ff2d,28bb81105b54057c368d05a32dedb4ee,13.007297740813748,3.29066657505906,1.9133025150566427,0,645dd2d872e6d5f4db5598ddecc789d2,"b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970",0
1772,2015-01-25 17:38:42,2f946ce041f92af32e000a2f8cbe633b,6b3f19ba1270937f98535b0d1ddea555,4.08,2.81,1.57,0,5fe8380a433b236f73295914a097adcf,796c5815752a170021838a78bf7fab34,0
4,2015-01-06 13:23:23,cae358d7b2d59aafe8e41e70b363a198,0a0a18c1985e5a2580968bbc90492574,2.5,2.08,1.57,0,ff897252b17f195b5216eef189a775ab,b7e3b0110f96213f5087034b92be487a,1
3452,2015-02-12 14:20:33,b4639ec6cdf6e6bcdb948eea44d84163,227adeba8c2da7c04063b3cfda9821f4,3.52,1.76,0.63,1,86400818cd399e401fef12f5e220240d,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970,a0ae3bad823bea2ffa642bf47daa4a77",0
4197,2015-02-20 11:27:10,d175bb720eff945c8bdcfa03ed04bd71,f61b2d6048ca78743e79ec8b7cc3e34c,4.68,4.25,1.26,0,920c97ba22e2235de589e5cc9b391709,b78123c345b9f8a300a7fac7a735a8bd,0
2157,2015-01-20 14:11:17,9e44e8e268e435993c0672d393804aa8,6475f19db96f87bff15080bf16cab05f,4.532677210740727,4.045652372621619,1.2661090758430316,0,a240b3940110f9bd715b1a7a623f06ee,b7e3b0110f96213f5087034b92be487a,0
5149,2015-02-27 22:52:13,4b4516e39a35bb8951001de9fdf506d8,40d58456121c548475fb92c5e58676b4,3.66,0.78,0.63,0,920c97ba22e2235de589e5cc9b391709,b78123c345b9f8a300a7fac7a735a8bd,1
1040,2015-01-22 19:16:07,35821bec9e50367b9ff89ad4d142540b,af5a8a3e0b29254094d02680d234f0e5,3.1737683045969862,1.7121501190143782,1.272469023987241,0,c06dc2b4a5f7ecdfa27a83acf7a29423,e73355e7a58b57d741111e7ab3855265,0
3687,2015-02-27 18:32:50,19db71e4006f091d4adb03d0cdaec6a5,ee4ac0190f5f8f895be813376cba06ec,5.833243298855525,0.9945040384060624,0.9437013944290892,0,ca7734a09ece2e6d5f3535b2b7e31fe0,"b7e3b0110f96213f5087034b92be487a,4b3e2dbd4d59c43bf6982405a5f7fce7",1
2883,2015-02-05 17:19:53,c8b1490e148ed0b06776ce285aa42425,cf2e0e7f583807fbad707c08f3f70b33,5.51,0.0,1.26,0,dc140663301ed170b7e065adbe4ab044,"b78123c345b9f8a300a7fac7a735a8bd,a0ae3bad823bea2ffa642bf47daa4a77",0
3832,2015-02-17 15:59:23,82975b6eb03a03a9c015338aefd82406,60beeeba67a2582fd85dd966ff5a4579,9.17,3.67,1.26,1,c06dc2b4a5f7ecdfa27a83acf7a29423,"b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970,a0ae3bad823bea2ffa642bf47daa4a77",0
2529,2015-01-12 23:50:05,8d176ca518d3fc9f437473f05d99dd6f,d39d5ec9d5d7f3f343f6a68500efbc5c,6.113374247531727,2.2883904611427446,0.9771979699130838,0,349e7ceb68b2f9fdfcc0d27118406b6e,"796c5815752a170021838a78bf7fab34,acd2ceca1bb5baf9ae8429fab2b0192b",0
